10628,18,4,2
8735,36,3,2
9309,1,1,0
14313,1,5,0
14678,1,5,0
4847,5,4,0
982,2,1,0
6649,1,3,0
6422,20,5,4
5658,33,5,5
7160,3,3,5
4879,105,4,4
1349,24,4,4
11637,292,4,5
6225,32,5,5
5246,979,4,4
4483,74,4,4
4410,63,4,4
4878,46,5,4
7591,4,5,5
8364,66,4,4
5180,2,5,0
4440,13,4,4
10628,18,4,2
132,127,5,5
4423,1,1,3
11422,57,5,5
8101,294,5,5
15196,98,5,5
6085,1526,4,4
