ID,Name,Address,Longitude,Latitude,Url,Photos,Description,Review_count,Zip_code,Search_category,
CGNrzyIHMv1-FBBqgZyjmA,Polytechnic Senior High School,1600 Atlantic Ave Long Beach CA US 90813,-118.1848951,33.7871201,https://www.yelp.com/biz/polytechnic-senior-high-school-long-beach?adjust_creative=QTcAzZL07l_8n_E2GUsQ0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=QTcAzZL07l_8n_E2GUsQ0w,https://s3-media2.fl.yelpcdn.com/bphoto/0mURIMQEO9ApcnsbT4kVAA/o.jpg,Middle Schools & High Schools highschools,24,90813,Other,
XHq-si_0DMAvgVY3Sd1f_A,Creative Arts Preschool,1423 Walnut Ave Long Beach CA US 90813,-118.17229,33.78485,https://www.yelp.com/biz/creative-arts-preschool-long-beach?adjust_creative=QTcAzZL07l_8n_E2GUsQ0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=QTcAzZL07l_8n_E2GUsQ0w,https://s3-media4.fl.yelpcdn.com/bphoto/1QiW9K5JgdX0faZEHfbROg/o.jpg,Elementary Schools elementaryschools Preschools preschools Child Care & Day Care childcare,3,90813,Other,
vE394r4kVDOnNo_f-c2LLg,LOOK! Graphics,708 W 14th St Long Beach CA US 90813,-118.2012319,33.7837351,https://www.yelp.com/biz/look-graphics-long-beach?adjust_creative=QTcAzZL07l_8n_E2GUsQ0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=QTcAzZL07l_8n_E2GUsQ0w,https://s3-media1.fl.yelpcdn.com/bphoto/KJYR2ToUbSxtr1uO-ABgFg/o.jpg,Graphic Design graphicdesign Printing Services copyshops Signmaking signmaking,7,90813,Arts,
h_ch96ulxRipSrEjvBT59g,Wilmore 9 Festival,N Pine Between 6th & 8th St Long Beach CA US 90813,-118.193375,33.78147,https://www.yelp.com/biz/wilmore-9-festival-long-beach?adjust_creative=QTcAzZL07l_8n_E2GUsQ0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=QTcAzZL07l_8n_E2GUsQ0w,https://s3-media3.fl.yelpcdn.com/bphoto/None/o.jpg,Festivals festivals,2,90813,Arts,
sAdU3rkNhGdsKxFm9EGunw,Antioch Church of Long Beach,1600 Atlantic Ave Long Beach CA US 90813,-118.184231,33.787012,https://www.yelp.com/biz/antioch-church-of-long-beach-long-beach-4?adjust_creative=QTcAzZL07l_8n_E2GUsQ0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=QTcAzZL07l_8n_E2GUsQ0w,https://s3-media1.fl.yelpcdn.com/bphoto/WaFmSj7IEzut3xVqjEjJQQ/o.jpg,Churches churches Community Service/Non-Profit nonprofit,19,90813,Other,
o2i7hD-yR_ytXSsoUe5J-w,Brows By Val,851 Pine Ave Long Beach CA US 90813,-118.1926977,33.7775752,https://www.yelp.com/biz/brows-by-val-long-beach?adjust_creative=QTcAzZL07l_8n_E2GUsQ0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=QTcAzZL07l_8n_E2GUsQ0w,https://s3-media2.fl.yelpcdn.com/bphoto/IaG7jP8nJwUzNClDPoYjgg/o.jpg,Eyelash Service eyelashservice Waxing waxing Threading Services threadingservices,15,90813,Other,
BAyZP1Fj8lvYibE0K_u8XQ,Fiberglass Arts Body Shop,1540 Canal Ave Long Beach CA US 90813,-118.213569,33.786186,https://www.yelp.com/biz/fiberglass-arts-body-shop-long-beach?adjust_creative=QTcAzZL07l_8n_E2GUsQ0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=QTcAzZL07l_8n_E2GUsQ0w,https://s3-media3.fl.yelpcdn.com/bphoto/zdDLaV597N51fEHjgWNbuA/o.jpg,Body Shops bodyshops,5,90813,Other,
PEBdmLcb7MH-NPLvA9S22Q,Sandoval Tailoring,245 E 7th St Long Beach CA US 90813,-118.18989,33.7754749,https://www.yelp.com/biz/sandoval-tailoring-long-beach?adjust_creative=QTcAzZL07l_8n_E2GUsQ0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=QTcAzZL07l_8n_E2GUsQ0w,https://s3-media1.fl.yelpcdn.com/bphoto/gZU6syBqLk210QhnwWbSyw/o.jpg,Sewing & Alterations sewingalterations,76,90813,Arts,
K8RLW3Z5L0Pr0UUTUsOZkg,Snorlax's House of Blends,1314 Gaviota Ave Long Beach CA US 90813,-118.1707735,33.78295,https://www.yelp.com/biz/snorlaxs-house-of-blends-long-beach?adjust_creative=QTcAzZL07l_8n_E2GUsQ0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=QTcAzZL07l_8n_E2GUsQ0w,https://s3-media4.fl.yelpcdn.com/bphoto/GLaZ_GW91bANpEy4PoonGw/o.jpg,Barbers barbers,42,90813,Other,
sdmJKVNYVLLNOJi_tqLWmw,Mimi's Hair Salon,849 E Anaheim St Long Beach CA US 90813,-118.1823218,33.7827449,https://www.yelp.com/biz/mimis-hair-salon-long-beach?adjust_creative=QTcAzZL07l_8n_E2GUsQ0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=QTcAzZL07l_8n_E2GUsQ0w,https://s3-media4.fl.yelpcdn.com/bphoto/2A1KYWHfHFCVmKETYN96MQ/o.jpg,Hair Salons hair,92,90813,Other,
_3kBIgRFgAGU5p_I2AI6Ew,Enjoy Hair & Nail,1236 Long Beach Blvd Long Beach CA US 90813,-118.1891351,33.7821203,https://www.yelp.com/biz/enjoy-hair-and-nail-long-beach?adjust_creative=QTcAzZL07l_8n_E2GUsQ0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=QTcAzZL07l_8n_E2GUsQ0w,https://s3-media1.fl.yelpcdn.com/bphoto/mCJX0GD6s_eCcRQKADkUZg/o.jpg,Hair Salons hair Nail Salons othersalons,23,90813,Other,
OncSOaBVzhZpYXG32QdQQw,Western States Glass,790 W 12th St Long Beach CA US 90813,-118.201969,33.781,https://www.yelp.com/biz/western-states-glass-long-beach?adjust_creative=QTcAzZL07l_8n_E2GUsQ0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=QTcAzZL07l_8n_E2GUsQ0w,https://s3-media2.fl.yelpcdn.com/bphoto/r0BnPx2Ei6i0j0gBLGuEAw/o.jpg,Glass & Mirrors glassandmirrors,2,90813,Other,
MzsCnpkyP7J9lUl7lbGyDw,The New City School,1637 Long Beach Blvd Long Beach CA US 90813,-118.18991,33.78813,https://www.yelp.com/biz/the-new-city-school-long-beach-2?adjust_creative=QTcAzZL07l_8n_E2GUsQ0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=QTcAzZL07l_8n_E2GUsQ0w,https://s3-media3.fl.yelpcdn.com/bphoto/4yAJnui3WfGZrKYRW_v1gg/o.jpg,Elementary Schools elementaryschools Middle Schools & High Schools highschools,6,90813,Other,
YuSqPq0bWes4M_1Mun6Yng,Rhea Ashlynn Photography,1000 E New York St Long Beach CA US 90813,-118.18036,33.78461,https://www.yelp.com/biz/rhea-ashlynn-photography-long-beach-5?adjust_creative=QTcAzZL07l_8n_E2GUsQ0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=QTcAzZL07l_8n_E2GUsQ0w,https://s3-media1.fl.yelpcdn.com/bphoto/KHNDtKLokZBb9MqoLJLPsg/o.jpg,Event Photography eventphotography Session Photography sessionphotography,32,90813,Arts,
bEz3guP3r5oS963uRPBQrw,Montessori On Elm,930 Elm Ave Long Beach CA US 90813,-118.1872864,33.77857971,https://www.yelp.com/biz/montessori-on-elm-long-beach?adjust_creative=QTcAzZL07l_8n_E2GUsQ0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=QTcAzZL07l_8n_E2GUsQ0w,https://s3-media1.fl.yelpcdn.com/bphoto/m_-9z_5V_zZUJpsDqucpyw/o.jpg,Montessori Schools montessori,27,90813,Other,
lVGyTyV9ZDn_gVSwq4tUMw,Chic Fabric Remnants,1704 E Anaheim St Long Beach CA US 90813,-118.1707213,33.7824751,https://www.yelp.com/biz/chic-fabric-remnants-long-beach?adjust_creative=QTcAzZL07l_8n_E2GUsQ0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=QTcAzZL07l_8n_E2GUsQ0w,https://s3-media3.fl.yelpcdn.com/bphoto/None/o.jpg,Fabric Stores fabricstores,6,90813,Shopping,
pR22fzylYLe_9S3-dLYoAA,Colegio New City School,1637 Long Beach Blvd Long Beach CA US 90813,-118.18991,33.78813,https://www.yelp.com/biz/colegio-new-city-school-long-beach?adjust_creative=QTcAzZL07l_8n_E2GUsQ0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=QTcAzZL07l_8n_E2GUsQ0w,https://s3-media3.fl.yelpcdn.com/bphoto/None/o.jpg,Middle Schools & High Schools highschools,1,90813,Other,
tMzXY7-FVLCd2B8Sp7vBQg,Arias Sewing Machine And Vacumm Repair,740 E Anaheim St Long Beach CA US 90813,-118.1831818,33.7824745,https://www.yelp.com/biz/arias-sewing-machine-and-vacumm-repair-long-beach?adjust_creative=QTcAzZL07l_8n_E2GUsQ0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=QTcAzZL07l_8n_E2GUsQ0w,https://s3-media2.fl.yelpcdn.com/bphoto/D1KOA2Dgm9aiUMafuit8YA/o.jpg,Fabric Stores fabricstores Appliances & Repair homeappliancerepair,2,90813,Shopping,
_9a-Vglw_4gzTgG3Bf2VmQ,Pipe Works Fabrication,1471 Cota Ave Long Beach CA US 90813,-118.2168655,33.78511429,https://www.yelp.com/biz/pipe-works-fabrication-long-beach?adjust_creative=QTcAzZL07l_8n_E2GUsQ0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=QTcAzZL07l_8n_E2GUsQ0w,https://s3-media4.fl.yelpcdn.com/bphoto/4SZu9IXxRWwKsmZ32IIs2g/o.jpg,Local Services localservices,8,90813,Other,
iLwM6vH2BGmdErxtPMjyGw,Cartoules Press,None Long Beach CA US 90813,-118.1971031,33.7844997,https://www.yelp.com/biz/cartoules-press-long-beach?adjust_creative=QTcAzZL07l_8n_E2GUsQ0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=QTcAzZL07l_8n_E2GUsQ0w,https://s3-media3.fl.yelpcdn.com/bphoto/_iB4GJV29KhgUQwqDjC0tA/o.jpg,Cards & Stationery stationery Graphic Design graphicdesign,1,90813,Other,
IA9Z83kglA0roXYouzMs2A,Ace Of Hearts Tattoo,743 Pine Ave Long Beach CA US 90813,-118.1925711,33.7761412,https://www.yelp.com/biz/ace-of-hearts-tattoo-long-beach?adjust_creative=QTcAzZL07l_8n_E2GUsQ0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=QTcAzZL07l_8n_E2GUsQ0w,https://s3-media2.fl.yelpcdn.com/bphoto/Jw1GYrhUUhO_UmAGOyhwwA/o.jpg,Tattoo tattoo Piercing piercing,122,90813,Arts,
2Id3Iz88gxH_IdVEOpu86w,Horn's Collision Center,1427 Long Beach Blvd Long Beach CA US 90813,-118.18982,33.78459,https://www.yelp.com/biz/horns-collision-center-long-beach?adjust_creative=l-dCF6PlVyYHp_UT1l2ZVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=l-dCF6PlVyYHp_UT1l2ZVw,https://s3-media1.fl.yelpcdn.com/bphoto/en3AVAreH60TyOrGbIA68Q/o.jpg,Body Shops bodyshops Auto Repair autorepair,107,90813,Other,
9MBe11qmRe2S62snNBBFGw,Modern Fabric,1636 E Anaheim St Long Beach CA US 90813,-118.1712794,33.7824751,https://www.yelp.com/biz/modern-fabric-long-beach?adjust_creative=l-dCF6PlVyYHp_UT1l2ZVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=l-dCF6PlVyYHp_UT1l2ZVw,https://s3-media3.fl.yelpcdn.com/bphoto/None/o.jpg,Fabric Stores fabricstores,1,90813,Shopping,
echdkZYR9MrXT4pUpQ1yxg,Vape Master & Smoke Shop,1708 Long Beach Blvd Long Beach CA US 90813,-118.1891351,33.7882528,https://www.yelp.com/biz/vape-master-and-smoke-shop-long-beach?adjust_creative=l-dCF6PlVyYHp_UT1l2ZVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=l-dCF6PlVyYHp_UT1l2ZVw,https://s3-media1.fl.yelpcdn.com/bphoto/V_MwuzKTe2ULQBzdn4w6hA/o.jpg,Vape Shops vapeshops,13,90813,Other,
OHhFN14jFGmjPmCOph12vQ,The Traveling Mop,Long Beach CA US 90813,-118.1922455,33.78245163,https://www.yelp.com/biz/the-traveling-mop-long-beach-3?adjust_creative=l-dCF6PlVyYHp_UT1l2ZVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=l-dCF6PlVyYHp_UT1l2ZVw,https://s3-media3.fl.yelpcdn.com/bphoto/yRUimWOEjy6P3YSBdw7Gtw/o.jpg,Home Cleaning homecleaning Office Cleaning officecleaning,5,90813,Other,
QvcLOww2TNUeU_PHUHQMWQ,Kim's Hair & Nail Beauty Salon,1331 Long Beach Blvd Long Beach CA US 90813,-118.1896249,33.7830577,https://www.yelp.com/biz/kims-hair-and-nail-beauty-salon-long-beach?adjust_creative=l-dCF6PlVyYHp_UT1l2ZVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=l-dCF6PlVyYHp_UT1l2ZVw,https://s3-media2.fl.yelpcdn.com/bphoto/DjSR1FG2N3GewBidrr0pCQ/o.jpg,Hair Salons hair Nail Salons othersalons,22,90813,Other,
Va5m6ZlM83r2YnUdfucvqA,Phnom Penh Noodle Shack,1644 Cherry Ave Long Beach CA US 90813,-118.16745,33.78789,https://www.yelp.com/biz/phnom-penh-noodle-shack-long-beach?adjust_creative=TMt4NfReId8mVEAce8X_4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=TMt4NfReId8mVEAce8X_4Q,https://s3-media1.fl.yelpcdn.com/bphoto/klDVo5KUfdvC4ZTL-jrnIg/o.jpg,Cambodian cambodian Noodles noodles Soup soup,938,90813,Food,
77ckzMvrtxv1ezpvd8SbqA,Cali Shrimp And Wingz House,1169 E 10th St Long Beach CA US 90813,-118.1770126,33.7791349,https://www.yelp.com/biz/cali-shrimp-and-wingz-house-long-beach-2?adjust_creative=TMt4NfReId8mVEAce8X_4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=TMt4NfReId8mVEAce8X_4Q,https://s3-media4.fl.yelpcdn.com/bphoto/9etu63jvi4R201_YlIATLw/o.jpg,Chicken Wings chicken_wings Burgers burgers Seafood seafood,281,90813,Food,
PsaMUOOKNEUALRyP7x2ceA,Cantarito Mexican Grill,2000 E 7th St Long Beach CA US 90813,-118.1675436,33.77520916,https://www.yelp.com/biz/cantarito-mexican-grill-long-beach?adjust_creative=TMt4NfReId8mVEAce8X_4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=TMt4NfReId8mVEAce8X_4Q,https://s3-media1.fl.yelpcdn.com/bphoto/_O7KC7NyZdSpWTHNn3qYsw/o.jpg,Mexican mexican,139,90813,Food,
hMpY9PP_ZJGVNSD2PqCprg,El Sauz Restaurant,1616 E Anaheim St Long Beach CA US 90813,-118.1714837,33.7824751,https://www.yelp.com/biz/el-sauz-restaurant-long-beach?adjust_creative=TMt4NfReId8mVEAce8X_4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=TMt4NfReId8mVEAce8X_4Q,https://s3-media1.fl.yelpcdn.com/bphoto/fFPxrremNPz_GM1kg1HJ0w/o.jpg,Mexican mexican,344,90813,Food,
D271oxYIrAFnLHhY0Fi5DA,Pho 881,881 E Anaheim St Long Beach CA US 90813,-118.1820569,33.7830307,https://www.yelp.com/biz/pho-881-long-beach-6?adjust_creative=TMt4NfReId8mVEAce8X_4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=TMt4NfReId8mVEAce8X_4Q,https://s3-media1.fl.yelpcdn.com/bphoto/yIjH63Cn7WMb1ah4IlzUEA/o.jpg,Vietnamese vietnamese,96,90813,Food,
rRqKR0DoG4-XpN17-2Z39A,KC's Bakery,1171 E Anaheim St Long Beach CA US 90813,-118.177126,33.782997,https://www.yelp.com/biz/kcs-bakery-long-beach?adjust_creative=TMt4NfReId8mVEAce8X_4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=TMt4NfReId8mVEAce8X_4Q,https://s3-media2.fl.yelpcdn.com/bphoto/De5dBPgc1IO0f9IOxHnFpQ/o.jpg,Bakeries bakeries Sandwiches sandwiches Juice Bars & Smoothies juicebars,97,90813,Food,
VVvh13_YwQr1WkYSgFu_-w,El Taco Loco No 3,1465 Magnolia Ave Long Beach CA US 90813,-118.198326,33.785564,https://www.yelp.com/biz/el-taco-loco-no-3-long-beach?adjust_creative=TMt4NfReId8mVEAce8X_4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=TMt4NfReId8mVEAce8X_4Q,https://s3-media4.fl.yelpcdn.com/bphoto/MV4EKn-1DBHlo9MfhqCDfA/o.jpg,Mexican mexican,268,90813,Food,
JoEZWhmdrD5L1NHnX9QXGA,Pizzanista,1837 E 7th St Long Beach CA US 90813,-118.16893,33.77561,https://www.yelp.com/biz/pizzanista-long-beach?adjust_creative=TMt4NfReId8mVEAce8X_4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=TMt4NfReId8mVEAce8X_4Q,https://s3-media2.fl.yelpcdn.com/bphoto/3Jd7RldjXZ-H-PNBo8ZR5A/o.jpg,Pizza pizza Vegan vegan Vegetarian vegetarian,477,90813,Food,
pQj3RoEXOZqQukgfIHpLEw,New PHO,1036 E Anaheim St Long Beach CA US 90813,-118.1798675,33.7824751,https://www.yelp.com/biz/new-pho-long-beach?adjust_creative=TMt4NfReId8mVEAce8X_4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=TMt4NfReId8mVEAce8X_4Q,https://s3-media2.fl.yelpcdn.com/bphoto/nvBEPX3F9_YzhQAxVuRn-w/o.jpg,Vietnamese vietnamese,220,90813,Food,
8CW5eSZEv7r80cJ9VYLFIg,Mana Bakery,1729 E 7th St Long Beach CA US 90813,-118.1705407,33.7754849,https://www.yelp.com/biz/mana-bakery-long-beach?adjust_creative=TMt4NfReId8mVEAce8X_4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=TMt4NfReId8mVEAce8X_4Q,https://s3-media4.fl.yelpcdn.com/bphoto/2XkQglqLeFveLEb9UKZQEg/o.jpg,Bakeries bakeries Latin American latin Coffee & Tea coffee,8,90813,Food,
myKGhzjt1ZXNiiCnGvTYmw,Crystal Thai-Cambodian Cuisine,1165 E 10th St Long Beach CA US 90813,-118.17667,33.77916,https://www.yelp.com/biz/crystal-thai-cambodian-cuisine-long-beach?adjust_creative=TMt4NfReId8mVEAce8X_4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=TMt4NfReId8mVEAce8X_4Q,https://s3-media2.fl.yelpcdn.com/bphoto/URtpe93-zXk1A9Ayz-aG_w/o.jpg,Thai thai Cambodian cambodian,226,90813,Food,
2NJyQqgt6q6CEmVu-Jr2kA,Qrious Palate,955 E Anaheim St Long Beach CA US 90813,-118.1808751,33.78277115,https://www.yelp.com/biz/qrious-palate-long-beach?adjust_creative=TMt4NfReId8mVEAce8X_4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=TMt4NfReId8mVEAce8X_4Q,https://s3-media2.fl.yelpcdn.com/bphoto/vGEQHSrnVxVC8CgREy9OJw/o.jpg,Waffles waffles Korean korean,302,90813,Food,
YnNAx0M3sVwNO9S8wg_fiw,Birrieria Tepechi,1440 Santa Fe Ave Long Beach CA US 90813,-118.2153551,33.7844964,https://www.yelp.com/biz/birrieria-tepechi-long-beach?adjust_creative=TMt4NfReId8mVEAce8X_4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=TMt4NfReId8mVEAce8X_4Q,https://s3-media2.fl.yelpcdn.com/bphoto/oGJUwFT95U42DDQ2rakdQw/o.jpg,Mexican mexican,116,90813,Food,
OuQlOuFZq3_JbuPoBrUlVw,American Steak And Fries,700 Pine Ave Long Beach CA US 90813,-118.19209,33.77551,https://www.yelp.com/biz/american-steak-and-fries-long-beach-2?adjust_creative=TMt4NfReId8mVEAce8X_4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=TMt4NfReId8mVEAce8X_4Q,https://s3-media2.fl.yelpcdn.com/bphoto/SwJBreUqYtIN2jCrq4jDeA/o.jpg,Sandwiches sandwiches Steakhouses steak American (Traditional) tradamerican,98,90813,Food,
r7acYxv6TbJEFzbVi4wOsA,Poly Burger,1460 Atlantic Ave Long Beach CA US 90813,-118.184432,33.784149,https://www.yelp.com/biz/poly-burger-long-beach?adjust_creative=TMt4NfReId8mVEAce8X_4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=TMt4NfReId8mVEAce8X_4Q,https://s3-media2.fl.yelpcdn.com/bphoto/ktPH5FA8HuEWOVdvd8KVlg/o.jpg,Ice Cream & Frozen Yogurt icecream Burgers burgers,77,90813,Food,
DOi9GxTRFUH90YNadXt-vg,Los Compadres,1144 Pine Ave Long Beach CA US 90813,-118.1922452,33.7809506,https://www.yelp.com/biz/los-compadres-long-beach?adjust_creative=TMt4NfReId8mVEAce8X_4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=TMt4NfReId8mVEAce8X_4Q,https://s3-media4.fl.yelpcdn.com/bphoto/_1uFmWksxj4IcDaH6JZ8RA/o.jpg,Mexican mexican,661,90813,Food,
UBdE1_znMR3kjBUci5idLw,Rose Park Roasters,800 Pine Ave Long Beach CA US 90813,-118.1922351,33.7767101,https://www.yelp.com/biz/rose-park-roasters-long-beach-5?adjust_creative=TMt4NfReId8mVEAce8X_4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=TMt4NfReId8mVEAce8X_4Q,https://s3-media3.fl.yelpcdn.com/bphoto/I9bgZV9nVH3-dMiViEN8tQ/o.jpg,Coffee & Tea coffee Breakfast & Brunch breakfast_brunch American (New) newamerican,66,90813,Food,
Ds7qcpR2rpbEIT-guFOuSg,Chema's Place,1060 E 10th St Long Beach CA US 90813,-118.17939,33.77878189,https://www.yelp.com/biz/chemas-place-long-beach?adjust_creative=TMt4NfReId8mVEAce8X_4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=TMt4NfReId8mVEAce8X_4Q,https://s3-media2.fl.yelpcdn.com/bphoto/RcEimWWG1KgoVFTo-n_1jQ/o.jpg,Mexican mexican,47,90813,Food,
-0dJfxQQiyqcCca63BjwLw,La Esperanza Restaurant,1626 Orange Ave Long Beach CA US 90813,-118.1762795,33.78679132,https://www.yelp.com/biz/la-esperanza-restaurant-long-beach?adjust_creative=TMt4NfReId8mVEAce8X_4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=TMt4NfReId8mVEAce8X_4Q,https://s3-media2.fl.yelpcdn.com/bphoto/2buINUCmlpJV3-TeRmNP-w/o.jpg,Latin American latin,109,90813,Food,
